,CID,standard_inchi_key,smiles
646,49872001,RBNIAPFMQOKNBD-UHFFFAOYSA-N,"""CC1=CC2=C3C(=C1)C(=O)N(CCN3N=C2)C4CN5CCC4CC5"""
647,49872002,XWUPGTBREYOJFJ-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C=C(C=C5C3=O)O)C=N4"""
648,70896232,YLPZXKURYOEIQJ-OAHLLOKOSA-N,"""C1CN2CCC1C(C2)N3CCN4C=NC5=CC=CC(=C54)C3=O"""
649,69937646,LGLCKEXISVFUDS-MRXNPFEDSA-N,"""CCC1=NC2=CC=CC3=C2N1CCN(C3=O)C4CN5CCC4CC5"""
650,70896274,NRGNXBSNUWZEIJ-HXUWFJFHSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C3=O)C=CC=C5N=C4C6=CC=CC=C6"""
651,69937187,KACRUIFNMDGLQB-HXUWFJFHSA-N,"""C1CN2CCC1C(C2)N3CCN4C5=C(C3=O)C=CC=C5N=C4C6=CC=CC=C6Cl"""
652,70935773,HFEFUMDVHZMGPE-UHFFFAOYSA-N,"""C1CN(C(=O)C2=C3C1=CN(C3=CC=C2)CC4=CC=C(C=C4)CO)CC56CCN(CC5)CC6"""
653,49872192,FKHIPVXDHNZSRM-UHFFFAOYSA-N,"""C1CN(C(=O)C2=C3C1=CNC3=CC=C2)CC45CCN(CC4)CC5"""
654,49872193,DUFOURYPCWYIEE-UHFFFAOYSA-N,"""C1CN2CCC1(CC2)CN3CC4=C5C(=NN4)C=CC=C5C3=O"""
655,49872194,FQYWZZQVOSFYHI-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)CN3CC4=C5C(=NN4)C=CC=C5C3=O"""
656,49872195,MUFQWBWNQHXWKT-UHFFFAOYSA-N,"""C1CN2CCC1(CC2)CN3CCN4C5=C(C=CC=C5C3=O)C=N4"""
657,49872196,TVQVUCVKRZJIOB-UHFFFAOYSA-N,"""C1CN2CCC1C(C2)CN3CCC4=C5C(=NN4)C=CC=C5C3=O"""
658,90699698,ZTVHPOWKVOPISB-HNNXBMFYSA-N,"""CN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
659,91373465,ATTAPIQZQXPNMZ-AWEZNQCLSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=CC=C5NN4"""
660,91121998,ATTAPIQZQXPNMZ-CQSZACIVSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=CC=C5NN4"""
661,90832536,ZTVHPOWKVOPISB-OAHLLOKOSA-N,"""CN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
662,91390005,WTFBVGQGFZBITI-HNNXBMFYSA-N,"""CN1C2=CC(=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1)F"""
663,91245757,UCBSZTBOXRRYMN-INIZCTEOSA-N,"""CCN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
664,91059752,UCBSZTBOXRRYMN-MRXNPFEDSA-N,"""CCN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
665,90746657,WTASBJPDMWMMEL-KRWDZBQOSA-N,"""CC(C)N1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
666,91589146,WTASBJPDMWMMEL-QGZVFWFLSA-N,"""CC(C)N1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
667,90943510,HPMOOCNWTGBYIG-GOSISDBHSA-N,"""CC(C)CN1C2=CC=CC3=C2C(=CN(C3=O)C4CN5CCC4CC5)N1"""
668,91291625,NJXILISOPRFRLR-NRFANRHFSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=CC=C5N(N4)CC6=CC=CC=C6"""
669,91120021,YKQUIJWABGQLEP-FQEVSTJZSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=CC=C5N(N4)C6=CC=C(C=C6)F"""
670,91540435,YKQUIJWABGQLEP-HXUWFJFHSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=CC=C5N(N4)C6=CC=C(C=C6)F"""
671,68197168,LNCMYWGGZAEHIK-UHFFFAOYSA-N,"""CN1CC2CCCC1CC(C2)N3CC4=CN(C5=CC=CC(=C45)C3=O)C"""
672,90963688,NXSYJBVNYHBHHG-FQEVSTJZSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=CC=C5N(N4)C6=CC=C(C=C6)Cl"""
673,90744300,GTOVOFHFJNASEM-NRFANRHFSA-N,"""COC1=CC=C(C=C1)N2C3=CC=CC4=C3C(=CN(C4=O)C5CN6CCC5CC6)N2"""
674,91449475,PBZWPISSKGJWPR-AWEZNQCLSA-N,"""C1CN2CCC1C(C2)N3C=C4C5=C(C3=O)C=C(C=C5NN4)Br"""
675,91064603,BZPUAHCKXAJNIM-UHFFFAOYSA-N,"""CN1C2CCCC1CC(C2)N3C=C4C5=C(C3=O)C=CC=C5N(N4)C"""
676,57989460,WHLXDRXTKZLGFK-OAHLLOKOSA-N,"""C1CN2CCC1C(C2)N3CCC4=C5C(=NN4)C=CC=C5C3=O"""
677,57989466,USMXSRUHBDFPEM-QGZVFWFLSA-N,"""CCN1C2=CC=CC3=C2C(=N1)CCN(C3=O)C4CN5CCC4CC5"""
678,57989453,ZAHAKXSHZSSPOF-GOSISDBHSA-N,"""CC(C)N1C2=CC=CC3=C2C(=N1)CCN(C3=O)C4CN5CCC4CC5"""
679,57989450,MEYSSICNMCKUSB-JOCHJYFZSA-N,"""C1CN2CCC1C(C2)N3CCC4=NN(C5=CC=CC(=C45)C3=O)CC6=CC=CC=C6"""
680,57989457,WHLXDRXTKZLGFK-HNNXBMFYSA-N,"""C1CN2CCC1C(C2)N3CCC4=C5C(=NN4)C=CC=C5C3=O"""
681,57989465,IANJVKHDSMUIRT-QGZVFWFLSA-N,"""CN1C=C2CCN(C(=O)C3=C2C1=CC=C3)C4CN5CCC4CC5"""
682,57989455,RBGMTAOTVOHILH-HSZRJFAPSA-N,"""C1CN2CCC1C(C2)N3CCC4=CN(C5=CC=CC(=C45)C3=O)CC6=CC=CC=C6"""
683,57989467,WHVZPNITVJSAMC-INIZCTEOSA-N,"""C1CN2CCC1C(C2)N3CCC4=CNC5=CC=CC(=C45)C3=O"""
684,57989451,IANJVKHDSMUIRT-KRWDZBQOSA-N,"""CN1C=C2CCN(C(=O)C3=C2C1=CC=C3)C4CN5CCC4CC5"""
685,57989454,RBGMTAOTVOHILH-QHCPKHFHSA-N,"""C1CN2CCC1C(C2)N3CCC4=CN(C5=CC=CC(=C45)C3=O)CC6=CC=CC=C6"""
686,44539839,LSNUXVIISZOERE-UHFFFAOYSA-N,"""CN1C=C2CCN(C(=O)C3=C2C1=CC=C3)C4CC5CCCC(C4)N5C"""
687,91543528,JTKYQKMRKDHHPR-UHFFFAOYSA-N,"""CN1C2CCC1CC(C2)N3C=C4C5=C(C3=O)C=CC=C5N(N4)C"""
688,57989452,IQMIOVIDFWQLDA-JOCHJYFZSA-N,"""C1CN2CCC1C(C2)N3CCC4=CN(C5=CC=CC(=C45)C3=O)S(=O)(=O)C6=CC=CC=C6"""
689,44422208,WHHXYDWPIRKEHF-UHFFFAOYSA-N,"""C1COCCN1CCNC(=O)C2=CC3=C(C=C2)C(=O)N(C(=O)N3)C4=CC=C(C=C4)F"""
690,44419820,BJPAAUARTYANJL-UHFFFAOYSA-N,"""CN1C(=C(C(=C1N2CCNCC2)C3=CC=NC=C3)C4=CC=C(C=C4)F)C(=O)OC"""
691,16066792,PRICKWSOIKQPFF-UHFFFAOYSA-N,"""CCC1CCCCN1CCCNC(=O)C2=CC3=C(C=C2)C(=O)N(C(=O)N3)CC4=CC=C(C=C4)Cl"""
692,11543786,AFLJKKMTBWNZFE-AWEZNQCLSA-N,"""C1CN2CCC1C(C2)NC(=O)C3=CC4=C(C=C3)C=CS4"""
693,9943346,CXDMUUBLDHSHNL-AWEZNQCLSA-N,"""C1CN2CCC1C(C2)NC(=O)C3=CC4=C(C=C3)OC=C4"""
694,10445840,LGWFAAILRNJWJB-AWEZNQCLSA-N,"""C1CN2CCC1C(C2)NC(=O)C3=CC4=C(C=C3)C=CO4"""
695,44408895,YUIBGCSVGUWIHQ-UHFFFAOYSA-L,"""C[N+](C)(C)CC1=C2CN3C(=C(C4=CC=CC=C43)C[N+](C)(C)C)CN2C5=CC=CC=C51.[I-].[I-]"""
696,6604840,UMTDAKAAYOXIKU-HXUWFJFHSA-N,"""CC(C)(C)NC(=O)C(CN1CCN(CC1)C2=CC=CC=C2OC)C3=CC=CC=C3"""
697,14742527,SDWUPSHVUBKGKN-UHFFFAOYSA-N,"""CC1=C(N=CN1)CC2=NC(=CS2)C3=CC=CC=C3"""
698,44427870,PYVYQZKNFYHFNG-XSHQRCBMSA-L,"""C1C[N+]2(CC3=CCOC4C5C3CC2C1C5N(C6C7C8CC9C1(C7N4C2=CC=CC=C21)CC[N+]9(CC8=CCO6)CC1=CC=C(C=C1)Br)C1=CC=CC=C1)CC1=CC=C(C=C1)Br.[Br-].[Br-]"""
699,44427874,NPZKVFNHJRDGHI-SQHUXFNASA-L,"""C1C[N+]2(CC3=CCOC4C5C3CC2C1C5N(C6C7C8CC9C1(C7N4C2=CC=CC=C21)CC[N+]9(CC8=CCO6)CC1=CC2=CC=CC=C2C=C1)C1=CC=CC=C1)CC1=CC2=CC=CC=C2C=C1.[Br-].[Br-]"""
700,44427876,VVWIDIIMLHNFOH-SBUQLOQDSA-N,"""C1CN2CC(=CCO)C3CC2C1C4C3=CN5C6C7C8CC9C6(CCN9CC8=CCOC7N4C1=CC=CC=C1)C1=CC=CC=C15"""
701,44427881,SSDBSZARTBSRRD-KTQKYGKGSA-L,"""COC1=C(C=C(C=C1)C[N+]23CCC4C2CC(C(=CCO)C3)C5=CN6C7C8C9CC1C7(CC[N+]1(CC9=CCOC8N(C45)C1=CC=CC=C1)CC1=CC(=C(C=C1)OC)OC)C1=CC=CC=C16)OC.[Cl-].[Cl-]"""
702,44427853,VDEOWAISRHKINC-MPCDFULNSA-N,"""C1CN2CC3=CCOC4C5C3CC2C1C5N(C6C7C8CC9C1(C7N4C2=CC=CC=C21)CCN9CC8=CCO6)C1=CC=CC=C1"""
703,44422402,VJRGAGPCQUZOLU-UHFFFAOYSA-N,"""C1CCN(C1)CCNC(=O)C2=CC3=C(C=C2)C(=O)N(C(=O)N3)CC4=CC=C(C=C4)Cl"""
704,44427868,MMIPHEFKLSFNNB-MWGLOKQDSA-L,"""COC1=C(C=C(C=C1)C[N+]23CCC4C2CC5C6C4N(C7C8C9CC1C2(C8N(C6OCC=C5C3)C3=CC=CC=C32)CC[N+]1(CC9=CCO7)CC1=CC(=C(C=C1)OC)OC)C1=CC=CC=C1)OC.[Cl-].[Cl-]"""
705,5202,QZAYGJVTTNCVMB-UHFFFAOYSA-N,"""C1=CC2=C(C=C1O)C(=CN2)CCN"""
706,44427858,FUSIITLPTACWMA-XYRKINJJSA-L,"""C=CC[N+]12CCC3C1CC4C5C3N(C6C7C8CC9C1(C7N(C5OCC=C4C2)C2=CC=CC=C21)CC[N+]9(CC8=CCO6)CC=C)C1=CC=CC=C1.[Br-].[Br-]"""
707,10150497,RYBOXBBYCVOYNO-UHFFFAOYSA-N,"""C1=CC=C2C(=C1)C(=CN2S(=O)(=O)C3=C(N=C4N3C=CS4)Cl)CCN"""
708,11618807,ZYALYWXELCWDBL-UHFFFAOYSA-N,"""CN1CC(C2=C(C1)C=C(C=C2)OCCCN3CCC(CC3)F)C4=CC=C(C=C4)SC"""
709,44439863,DIMAAAZZSSXDEH-DFBJGRDBSA-N,"""CC1COCCN1CCCOC2=CC3=C(C=C2)C(CN(C3)C)C4=CC=C(C=C4)OC"""
710,44427854,VJSCAPXAYUYCDD-MBOLQDAKSA-L,"""C[N+]12CCC3C1CC4C5C3N(C6C7C8CC9C1(C7N(C5OCC=C4C2)C2=CC=CC=C21)CC[N+]9(CC8=CCO6)C)C1=CC=CC=C1.[I-].[I-]"""
711,44427862,UKZPDTRKIBHQLP-JKBBQUHLSA-L,"""CC(=O)OCC[N+]12CCC3C1CC4C5C3N(C6C7C8CC9C1(C7N(C5OCC=C4C2)C2=CC=CC=C21)CC[N+]9(CC8=CCO6)CCOC(=O)C)C1=CC=CC=C1.[Br-].[Br-]"""
712,44427866,RYIMMAUZEHWVRP-JJDXUFKPSA-L,"""C1C[N+]2(CC3=CCOC4C5C3CC2C1C5N(C6C7C8CC9C1(C7N4C2=CC=CC=C21)CC[N+]9(CC8=CCO6)CC1=CC=CC=C1)C1=CC=CC=C1)CC1=CC=CC=C1.[Br-].[Br-]"""
713,9215,DZBUGLKDJFMEHC-UHFFFAOYSA-N,"""C1=CC=C2C(=C1)C=C3C=CC=CC3=N2"""
714,93558,ULIQGBPQLPCTAJ-UHFFFAOYSA-N,"""C1=CC=C(C=C1)CSC2=NC=NC3=C2NC=N3"""
715,25033361,AKKGFQRBBVGLEB-KRXBUXKQSA-N,"""C1CN(CCC1CN2CCC(CC2)C3=CC=C(C=C3)Cl)C(=O)C=CC4=CC(=C(C=C4)Cl)Cl"""
716,13702393,UDUQYNVUNNDSEJ-UHFFFAOYSA-N,"""C1C2=C(C=CC=C2Cl)NC(=N1)N"""
717,44455426,QCFZUTYIUYQTPW-UHFFFAOYSA-N,"""COC1=C(C=CC=C1OCCF)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O"""
718,16005683,FOBJQZLFHNQSAX-UYRXBGFRSA-N,"""CCOC1=CC=C(C=C1)NC=C(C2=CC(=NO2)C)C(=O)NC3=CC=C(C=C3)Cl"""
719,15636963,ATBPRFXCCZLQCU-UHFFFAOYSA-N,"""C1=CC=C2C(=C1)C(=CN2)C3=CSC(=N3)CN=C(N)N"""
720,16004770,NSEUBONDLOTDLU-XLNRJJMWSA-N,"""CCOC1=CC=C(C=C1)NC=C(C(=O)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3"""
721,5359000,AZGOVLGMSGAOMP-FZYUQVBKSA-N,"""CN1C(=CC2=CNC3=CC=CC=C32)C(=O)N(C1=N)C"""
722,44456033,XFMPGBXLGWZMQP-YFKPBYRVSA-N,"""CC1C2=C(C=CC=C2Cl)NC(=N1)N"""
723,3134,BVIAOQMSVZHOJM-UHFFFAOYSA-N,"""CN(C)C1=NC=NC2=C1NC=N2"""
724,3386,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,"""CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F"""
725,12686479,FKFNPTZCZKTCNF-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=CC=CC=C3NC2=O"""
726,19099,PHNLCHMJDSSPDQ-UHFFFAOYSA-N,"""C1CC2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N"""
727,44427877,SJGFHXJCUGAPEE-FSEYQHDASA-L,"""C[N+]12CCC3C1CC(C(=CCO)C2)C4=CN5C6C7C8CC9C6(CC[N+]9(CC8=CCOC7N(C34)C1=CC=CC=C1)C)C1=CC=CC=C15.[I-].[I-]"""
728,44427879,HIKALAMHAXPLDW-RCCNGQCQSA-L,"""C1CC=CC(C1)[N+]23CCC4C2CC(C(=CCO)C3)C5=CN6C7C8C9CC1C7(CC[N+]1(CC9=CCOC8N(C45)C1=CC=CC=C1)C1CCCC=C1)C1=CC=CC=C16.[Br-].[Br-]"""
729,44427883,JKQCYYLFNPUCJQ-WZHDNETFSA-L,"""C1C[N+]2(CC(=CCO)C3CC2C1C4C3=CN5C6C7C8CC9C6(CC[N+]9(CC8=CCOC7N4C1=CC=CC=C1)CC1=CC=C(C=C1)[N+](=O)[O-])C1=CC=CC=C15)CC1=CC=C(C=C1)[N+](=O)[O-].[Br-].[Br-]"""
730,9865858,QHLRKDSRGUZHSH-UHFFFAOYSA-N,"""COC1=CC=CC=C1N2CCC(CC2)CNCC3COC4=C(O3)C=C(C=C4)Cl"""
731,10425296,NYNPDVHTKWVOLU-AWEZNQCLSA-N,"""C1CN2CCC1C(C2)NC(=O)C3=CC(=CC4=C3OCC4)Cl"""
732,135398737,QZUDBNBUXVUHMW-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42"""
733,5281878,NJMYODHXAKYRHW-BLLMUTORSA-N,"""C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO"""
734,14722779,DVTRMRRJKIYJHT-UHFFFAOYSA-N,"""CC1=C(N=CN1)CC2=NC(=CS2)C3=CC=CC4=C3N=CC=C4"""
735,16005981,VMAKIACTLSBBIY-BOPFTXTBSA-N,"""CC1=NOC(=C1)C(=CNC2=CC=C(C=C2)Cl)C(=O)NC3=CC=C(C=C3)Cl"""
736,1615,SHXWCVYOXRDMCX-UHFFFAOYSA-N,"""CC(CC1=CC2=C(C=C1)OCO2)NC"""
737,24759622,QPKAPAVYCGEURE-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=CC=CC=C3C=N2"""
738,44592241,ZINGRQZUIVEPKX-UHFFFAOYSA-N,"""C1CNCCC1COC2=CC3=C(C=CC(=C3)C#N)C=C2"""
739,128563,OBSYBRPAKCASQB-AGQYDFLVSA-N,"""CC(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)C4=COC=C4)C)C(=O)OC"""
740,44559406,IAORVHGBICJISE-STYPWORHSA-M,"""CCC12CCCN3C1C4(CC3)C5CCCCC5NC4C(C2)C(=O)[O-].[Na+]"""
741,24691160,MUOXAGUZMVATIC-UHFFFAOYSA-N,"""C1CNCCC1COC2=CC3=CC=CC=C3C=C2"""
742,42631007,VKXYLXZLODSKCD-QZTJIDSGSA-N,"""CN1C(CC(C1=O)CN2CCCCC2)C#CC3=CC=CC=C3"""
743,25147771,VCADIWSEVTZZOR-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)NCC4=COC=C4"""
744,44564662,NBYYGODJBZAJJF-WOJBJXKFSA-N,"""CN1C=CC2=C1C=CC(=C2)C#CC3CC(C(=O)N3C)CN4CCCCC4"""
745,25107505,OQIBXTHHXDTIBJ-OAQYLSRUSA-N,"""C1C(C(=NN1C(=NS(=O)(=O)C2=CC=C(C=C2)C#N)N)C3=CC=C(C=C3)Cl)C4=CC=CC=C4"""
746,44157061,KNSUADXKFTZSIZ-RTBURBONSA-N,"""CN1C(CC(C1=O)CN2CCCCC2)C#CC3=CC4=C(C=C3)OC=C4"""
747,4595,FELGMEQIXOGIFQ-UHFFFAOYSA-N,"""CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C"""
748,25179302,CMOWYBWYCJHODO-VIFPVBQESA-N,"""CNC1=NC(=NC2=C1C=C(C=C2)Cl)N3CCC(C3)N"""
749,25178558,PCXDWBYAWMJZSM-UHFFFAOYSA-N,"""CNC1=NC(=NC2=C1C=C(C=C2)Cl)N3CC4CCCNC4C3"""
750,25179305,OICQCECVOFFRAG-UHFFFAOYSA-N,"""CNC1=NC(=NC2=C1C=C(C=C2)Cl)NCCC3CCN(C3)C"""
751,16573,ZFLRVRLYWHNAEC-AWEZNQCLSA-N,"""CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)O)OC)OC"""
752,181743,WSVWKHTVFGTTKJ-UHFFFAOYSA-N,"""CN1CCC2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OC)OC"""
753,42636941,FZGWDCDUMFWUEO-UHFFFAOYSA-N,"""CCCN1CCC(CC1)COC2=NC3=C(C(=CS3)C)N4C2=CC=C4"""
754,44592242,IMESNXOOQNBNMN-UHFFFAOYSA-N,"""COCC(C1CCNCC1)OC2=CC3=CC=CC=C3C=C2"""
755,44592109,CZPMNOSNQHHGTD-UHFFFAOYSA-N,"""CCCCN1CCC(CC1)COC2=NC3=C(N4C2=CC=C4)SC=C3"""
756,63439,BNASSGFQLMOZKG-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC(=O)C3=C(N2)C=CC(=C3)Cl"""
757,44592414,UVEYNCQCHBIENE-GTNSWQLSSA-N,"""CC12CCCN1CCC2CNC(=O)C3=C4C(=CC(=C3)Cl)NC=N4"""
758,196968,ZZZQXCUPAJFVBN-UHFFFAOYSA-N,"""CC(C)C1=NC(=NC(=C1)C2=CC=C(C3=CC=CC=C32)F)N"""
759,24759518,PELIXYXPUAFHOR-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)N"""
760,1403136,KJVGBWURWKYDCH-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)N"""
761,25209705,IFWGJAXMPXZADJ-UHFFFAOYSA-N,"""CC1=C(C=CC=C1NC(=O)C2=CC=C(C=C2)C3=CN=C(C=C3)OC)CN4C(=O)C=C(C=N4)N5CCNCC5"""
762,44582677,CFYAUZPZSBAQNA-UHFFFAOYSA-N,"""COC1=C(C=CC=C1OCCF)C(C2CCN(CC2)CCC3=CC=C(C=C3)[N+](=O)[O-])O"""
763,44582678,MJKRYUCQHJLOIV-UHFFFAOYSA-N,"""CC1=CC=C(C=C1)CCN2CCC(CC2)C(C3=C(C(=CC=C3)OCCF)OC)O"""
764,5452,KLBQZWRITKRQQV-UHFFFAOYSA-N,"""CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC"""
765,11200344,IJHSPFFWIXGDBB-UHFFFAOYSA-N,"""C1CN(CCC1NC(=O)CO)CC2=CC=C(C=C2)OC3=NC4=CC=CC=C4S3"""
766,11536299,OLLHYYCQHNBTQC-UHFFFAOYSA-N,"""C1=CC=C(C=C1)CCC2=CC(=O)C3=C(C=CC=C3O2)O"""
767,24841480,CJGNMVAAMQAWEF-UHFFFAOYSA-N,"""C1CCN(C1)CCOC(=O)N2C3=CC=CC=C3SC4=CC=CC=C42"""
768,11245596,BUZBVOKDNAZIIM-UHFFFAOYSA-N,"""C1CN(CCC1C(=O)O)CC2=CC=C(C=C2)OC3=NC4=CC=CC=C4S3"""
769,10046170,LTMXOVNSECYFSK-UHFFFAOYSA-N,"""CC1=CC(=C(C=C1)OC)NC(=O)OC2CC3CCCC(C2)N3CC4=CC=CC=C4"""
770,11739248,ZIQGASWXUSSORV-UHFFFAOYSA-N,"""C1CCN(CC1)CCOC2=CC=C(C=C2)OC3=NC4=CC=CC=C4O3"""
771,44586410,ZFUOLNAKPBFDIJ-VQBNBCTGSA-N,"""COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)I)OC"""
772,42617993,QPUXUSUONDVIKY-UHFFFAOYSA-N,"""C1CCC(CC1)C2=NC3=C(C=CC(=C3)C(=O)NN4CCCCC4)SC5=CC=CC=C52"""
773,16049170,MTEFLXYKMHWTNG-UHFFFAOYSA-N,"""CCCCNC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3C(=N2)C4=CC=C(C=C4)Cl"""
774,25178936,GLWWAUFFFXRHOL-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)N(C)C"""
775,25178339,YLCLVZULHOQJRR-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)NCC4CCCCC4"""
776,25178937,GNITVWLUINGTBR-UHFFFAOYSA-N,"""CNC1=NC(=NC2=C1C=C(C=C2)Cl)N3CCN(CC3)C"""
777,25178341,YTLUXTFQLXDBJU-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)NCC4=CC=C(C=C4)N"""
778,44582708,GWHHZSAHAOWCRM-UHFFFAOYSA-N,"""COC1=CC=C(C=C1)CCN2CCC(CC2)C(=O)C3=C(C(=CC=C3)OCCF)OC"""
779,25178344,BQFFJFYYLYTLCC-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)NCCO"""
780,2477,QWCRAEMEVRGPNT-UHFFFAOYSA-N,"""C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4"""
781,25178933,CBXQAAQVKDTXJJ-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)NCC4=CC=CC=C4"""
782,25178131,LCGYRMCRRGNDFQ-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC3=C(C=C(C=C3)Cl)C(=N2)NCCC4=CC=CC=C4"""
783,25178132,GGBKKIVDGBAYTK-UHFFFAOYSA-N,"""CC(C)NC1=NC(=NC2=C1C=C(C=C2)Cl)N3CCN(CC3)C"""
784,44582705,PPXOTGGYVKBLCQ-UHFFFAOYSA-N,"""CC1=CC=C(C=C1)CCN2CCC(CC2)C(=O)C3=C(C(=CC=C3)OCCF)OC"""
785,44582706,YTQJBBJHLKKOLR-UHFFFAOYSA-N,"""COC1=CC=C(C=C1)CCN2CCC(CC2)C(C3=C(C(=CC=C3)OCCF)OC)O"""
786,44582707,VSDLSICGFMFZRC-UHFFFAOYSA-N,"""COC1=C(C=CC=C1OCCF)C(=O)C2CCN(CC2)CCC3=CC=C(C=C3)[N+](=O)[O-]"""
787,165829,BADPXOSJBUEVTR-UHFFFAOYSA-N,"""C[N+]1(C2CCC1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35)C"""
788,42636894,DZOFIEFQFCWGIY-UHFFFAOYSA-N,"""C1CC2CC(CC1N2CC3=CC=CC=C3)OC4C5=CC=CC=C5CCC6=CC=CC=C46"""
789,25129523,NIJGWJIOMPHDBP-UHFFFAOYSA-N,"""CN1CCN(CC1)C2=NC(=NC(=C2)C3=CC=CC=C3)N"""
790,3035746,UBHYDQAARZKHEZ-UHFFFAOYSA-N,"""C1=CC(=CC=C1CCN=C(N)SCCCC2=CN=CN2)I"""
791,11679149,HQYLURGLNKLOQJ-XHDPSFHLSA-N,"""CC(C1=CC=CC=C1F)OC(=O)NC2CN3CCC2CC3"""
792,5280343,REFJWTPEDVJJIY-UHFFFAOYSA-N,"""C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O"""
793,4828,JZQKKSLKJUAGIC-UHFFFAOYSA-N,"""CC(C)NCC(COC1=CC=CC2=C1C=CN2)O"""
794,44564663,BSAYMXGAHRLDCA-RTBURBONSA-N,"""CN1C(CC(C1=O)CN2CCCCC2)C#CC3=CC4=C(C=C3)OCC4"""
795,44559404,BFVXDLZRORZNHX-OCIDDWSYSA-N,"""CCC12CCCN3C1C4(CC3)C5=CC=CC=C5NC4=C(C2)C(=O)OC.Cl"""
796,25071319,KUZRWWLVBUPCRK-UHFFFAOYSA-N,"""C1CC2=CC=CC=C2C3=C(C1)C(=NC(=N3)N)N4CCNCC4"""
797,44575473,XLTANAWLDBYGFU-BVFBBISOSA-N,"""CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C"""
798,9861687,RZFPSYUVZCCIFI-UHFFFAOYSA-N,"""CCN1CCC(CC1)COC2=NC3=C(N4C2=CC=C4)SC=C3"""
799,44559159,HVWYYWIRLPBRTO-JSGCOSHPSA-N,"""C1=CC2=C(C=C1Br)NC=C2CC3C(=O)NC(C(=O)N3)CCCN=C(N)N"""
800,25179300,XFBXGLNGAUZHSF-UHFFFAOYSA-N,"""CNC1=NC(=NC2=C1C=C(C=C2)Cl)N3CCCN(CC3)C"""
