Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL3645345,P20309,,ZPVNNQIFWZBUJY-LYMXURKRSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633273,DTCC01677672,1453862,64662
CHEMBL3645346,P20309,,ZPVNNQIFWZBUJY-MZCJWYLYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633318,DTCC01677673,1739990,64662
CHEMBL3645347,P20309,,ZPVNNQIFWZBUJY-XFTGMPDSSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.2,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633274,DTCC01677674,1033171,64662
CHEMBL3645348,P20309,,ODRNIPYHRVQXEY-ISARHTMVSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633319,DTCC01677675,1998858,64662
CHEMBL3645349,P20309,,JROFTQQUDINWSC-PTIAPEEWSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.2,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633275,DTCC01677676,289236,64662
CHEMBL3645350,P20309,,JROFTQQUDINWSC-XEWCOGJJSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.2,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633320,DTCC01677677,580685,64662
CHEMBL3645351,P20309,,JVRDCTUOXNGKAJ-PTIAPEEWSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633321,DTCC01677678,904339,64662
CHEMBL3645352,P20309,,JVRDCTUOXNGKAJ-XEWCOGJJSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633276,DTCC01677679,86,64662
CHEMBL3645353,P20309,,RDAMMRZCHNVQKB-PTIAPEEWSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.2,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633277,DTCC01677681,1901022,64662
CHEMBL3645354,P20309,,RDAMMRZCHNVQKB-RQQNCLOISA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.2,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14633323,DTCC01677682,2031833,64662
CHEMBL3645355,P20309,,RDAMMRZCHNVQKB-XEWCOGJJSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.8,NM,,,,,,,,,,,,,,BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assay using muscarinic receptors.,,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2013,,,,,1527832,DTCT0023280,14631363,DTCC01677683,94567,63918
CHEMBL3645356,P20309,,FVDWCPLRNMZSNA-LYMXURKRSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assay using muscarinic receptors.,,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2013,,,,,1527832,DTCT0023280,14631364,DTCC01677684,1421951,63918
CHEMBL3645357,P20309,,SYKGDCNCYPJCKO-ISARHTMVSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.2,NM,,,,,,,,,,,,,,BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assay using muscarinic receptors.,,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2013,,,,,1527832,DTCT0023280,14631365,DTCC01677685,321635,63918
CHEMBL3645358,P20309,,VUYIKQFKMBOBJI-GWHBCOKCSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assay using muscarinic receptors.,,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2013,,,,,1527832,DTCT0023280,14631366,DTCC01677686,191292,63918
CHEMBL3645359,P20309,,CYMUVEHHMNKYST-FAIXQHPJSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assay using muscarinic receptors.,,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2013,,,,,1527832,DTCT0023280,14631284,DTCC01677687,742127,63918
CHEMBL3645359,P20309,,CYMUVEHHMNKYST-FAIXQHPJSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assay using muscarinic receptors.,,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2013,,,,,1527832,DTCT0023280,14644541,DTCC01677687,742127,63918
CHEMBL3645360,P20309,,PGYKQRWVVBAZQY-BMWXWXOGSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.1,NM,,,,,,,,,,,,,,BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assay using muscarinic receptors.,,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2013,,,,,1527832,DTCT0023280,14644542,DTCC01677688,321636,63918
CHEMBL3645361,P20309,,JORDOGYMROOYCP-SJARJILFSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.2,NM,,,,,,,,,,,,,,BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assay using muscarinic receptors.,,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2013,,,,,1527832,DTCT0023280,14644545,DTCC01677689,289127,63918
CHEMBL3645361,P20309,,JORDOGYMROOYCP-SJARJILFSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,0.2,NM,,,,,,,,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for cloned muscarinic receptors were performed in 96-well microtiter plates in a total assay volume of 100 uL. CHO cell membranes stably expressing either the hM1, hM2, hM3, hM4 or hM5 muscarinic subtype were diluted in assay buffer to the following specific target protein concentrations (ug/well): 10 ug for hM1, 10-15 ug for hM2, 10-20 ug for hM3, 10-20 ug for hM4, and 10-12 ug for hM5 to get similar signals (cpm). The membranes were briefly homogenized using a Polytron tissue disruptor (10 seconds) prior to assay plate addition.Saturation binding studies for determining KD values of the radioligand were performed using L-[N-methyl-3H]scopolamine methyl chloride ([3H]-NMS) (TRK666, 84.0 Ci/mmol, Amersham Pharmacia Biotech, Buckinghamshire, England) at concentrations ranging from 0.001 nM to 20 nM.Displacement assays for determination of Ki values of test compounds were performed with [3H]-NMS at 1 nM.",,Diamide compounds having muscarinic receptor antagonist and Œ=2 adrenergic receptor agonist activity,,2014,,,,,1528694,DTCT0023280,14635448,DTCC01677689,289268,64662
